id,studyweek with 1=baseline,semester 2=spring,date,correcttod,LON,LAT,withmask (0=without mask),socialdist (0=not physical distancing < 6 ft),Masksd (0=non-compliance with mask wearing and physical distancing),agegroup (1=<18;2=19-30;3=31-55;4=>55),white (0=nonwhite),sex (1=male),obese (0=not overweight or obese)
12066,7,2,3/25/2021,141759,39.68381482,-75.75269513,0,1,1,2,1,1,0
12067,7,2,3/25/2021,141841,39.68457888,-75.75435347,0,1,1,2,1,1,0
12068,7,2,3/25/2021,141850,39.68497107,-75.75427166,1,1,1,2,1,2,0
12069,7,2,3/25/2021,141854,39.68519193,-75.75445942,1,0,1,3,1,1,0
12070,7,2,3/25/2021,141854,39.68520328,-75.75445271,1,0,1,2,1,2,0
12071,7,2,3/25/2021,141854,39.68520122,-75.75444198,0,0,0,2,1,2,0
12075,7,2,3/25/2021,141854,39.68521464,-75.75445137,1,0,0,2,1,2,0
12076,7,2,3/25/2021,141854,39.68521567,-75.75444333,0,0,0,2,1,2,1
12077,7,2,3/25/2021,141854,39.68524973,-75.75445808,1,1,1,2,1,2,0
12081,7,2,3/25/2021,141856,39.68524663,-75.75444467,1,1,1,2,1,1,0
12083,7,2,3/25/2021,141906,39.68566673,-75.7545007,1,1,1,2,1,2,0
12084,7,2,3/25/2021,141909,39.68572659,-75.7543505,0,1,1,2,1,2,0
12085,7,2,3/25/2021,141942,39.68574207,-75.75426333,1,1,1,2,0,2,1
12086,7,2,3/25/2021,141944,39.68570285,-75.75452216,0,1,1,2,1,2,0
12087,7,2,3/25/2021,141958,39.68584012,-75.75453423,1,0,1,2,1,2,0
12088,7,2,3/25/2021,141958,39.68584321,-75.75452887,1,0,1,2,1,1,1
12089,7,2,3/25/2021,141958,39.68586179,-75.75452753,1,0,1,2,1,1,0
12090,7,2,3/25/2021,141958,39.68586798,-75.75452082,1,0,1,2,1,2,1
12091,7,2,3/25/2021,141958,39.68587418,-75.75451411,1,0,1,2,1,2,0
12092,7,2,3/25/2021,142002,39.68596706,-75.75455301,1,0,1,2,9,2,0
12093,7,2,3/25/2021,142002,39.68596913,-75.75454094,1,0,1,2,9,2,0
12789,7,2,3/25/2021,142017,39.68665441,-75.75449534,1,1,1,2,1,1,0
12790,7,2,3/25/2021,142022,39.6868701,-75.7546442,1,1,1,2,2,1,0
12791,7,2,3/25/2021,142037,39.68743566,-75.75500228,1,1,1,2,0,1,1
12792,7,2,3/25/2021,142057,39.68817769,-75.75560711,1,1,1,2,1,2,0
12793,7,2,3/25/2021,142113,39.6886739,-75.75603233,1,0,1,2,0,2,0
12794,7,2,3/25/2021,142113,39.68868319,-75.75602294,1,0,1,2,0,2,0
12795,7,2,3/25/2021,142140,39.68955833,-75.75674714,1,1,1,2,1,2,0
12796,7,2,3/25/2021,142147,39.68997836,-75.75709046,1,1,1,2,1,2,1
12797,7,2,3/25/2021,142155,39.69007227,-75.75726346,0,0,0,2,0,1,0
12798,7,2,3/25/2021,142155,39.69007433,-75.75725676,0,0,0,2,1,1,0
12793,8,2,3/30/2021,113303,39.67603339,-75.7462455,1,1,1,2,9,2,9
12794,8,2,3/30/2021,113312,39.67605197,-75.74707162,1,1,1,2,1,2,0
12795,8,2,3/30/2021,113336,39.6761841,-75.74813914,0,1,1,2,1,2,0
12796,8,2,3/30/2021,113339,39.6762068,-75.74823839,0,1,1,2,1,1,0
12797,8,2,3/30/2021,113339,39.6762068,-75.74821156,0,1,1,2,1,1,0
12798,8,2,3/30/2021,113340,39.67620268,-75.74826253,0,0,0,2,1,1,0
12799,8,2,3/30/2021,113340,39.67619235,-75.74825716,0,0,0,2,1,1,0
12800,8,2,3/30/2021,113341,39.67616345,-75.74840468,1,1,1,2,1,2,1
12801,8,2,3/30/2021,113410,39.67730919,-75.74872655,0,0,0,2,1,2,0
12802,8,2,3/30/2021,113410,39.67730506,-75.74870777,0,0,0,2,1,2,1
13498,8,2,3/30/2021,113413,39.67730919,-75.74897599,1,1,1,3,1,1,0
13499,8,2,3/30/2021,113413,39.67730093,-75.74891967,1,0,1,2,1,1,0
13500,8,2,3/30/2021,113413,39.67731125,-75.7489143,1,0,1,2,1,2,1
13501,8,2,3/30/2021,113418,39.67740208,-75.74915034,1,0,0,2,1,1,0
13502,8,2,3/30/2021,113418,39.6774124,-75.74914497,1,0,0,2,1,1,0
13503,8,2,3/30/2021,113421,39.67743924,-75.74922544,1,1,1,2,1,2,0
13504,8,2,3/30/2021,113421,39.67746401,-75.74930322,1,1,1,2,1,2,0
13505,8,2,3/30/2021,113423,39.67747227,-75.74935955,1,0,1,2,0,2,0
13506,8,2,3/30/2021,113423,39.67748466,-75.74937028,1,0,1,2,0,2,0
13507,8,2,3/30/2021,113423,39.67749498,-75.7493676,1,0,1,2,1,1,0
13508,8,2,3/30/2021,113424,39.67748259,-75.74941588,1,0,1,2,1,1,0
13509,8,2,3/30/2021,113430,39.67749291,-75.74955267,1,0,1,4,1,1,0
13510,8,2,3/30/2021,113430,39.67749911,-75.74958485,1,0,1,2,1,1,0
13512,8,2,3/30/2021,113430,39.67749498,-75.74960899,9,0,9,9,1,2,0
13514,8,2,3/30/2021,113430,39.67749498,-75.74962509,1,0,1,2,1,2,0
13515,8,2,3/30/2021,113431,39.67751356,-75.74960363,1,1,1,2,0,1,0
13516,8,2,3/30/2021,113436,39.67751149,-75.74964923,1,1,1,2,1,1,0
13517,8,2,3/30/2021,113443,39.6774475,-75.7500301,1,1,1,2,1,1,0
13518,8,2,3/30/2021,113448,39.67739382,-75.75032246,0,0,0,2,1,1,0
13519,8,2,3/30/2021,113448,39.67739589,-75.75033856,0,0,0,2,1,1,0
13520,8,2,3/30/2021,113448,39.67741034,-75.75034392,0,0,0,2,1,1,0
13521,8,2,3/30/2021,113449,39.6774475,-75.7505424,1,0,1,2,1,1,0
13522,8,2,3/30/2021,113449,39.67745988,-75.75053704,1,0,1,2,1,2,0
13523,8,2,3/30/2021,113449,39.67745782,-75.7505424,1,0,1,3,1,2,0
13524,8,2,3/30/2021,113449,39.67749911,-75.75054777,1,1,1,2,1,2,0
13525,8,2,3/30/2021,113449,39.67745988,-75.75042975,1,0,1,3,1,2,1
13526,8,2,3/30/2021,113449,39.67748466,-75.75041634,1,0,1,2,1,2,0
13527,8,2,3/30/2021,113452,39.67750943,-75.75058532,1,0,0,4,1,1,0
13528,8,2,3/30/2021,113612,39.67892831,-75.75174032,1,0,1,2,1,2,0
13529,8,2,3/30/2021,113612,39.67892831,-75.75172154,1,0,1,2,1,2,0
13530,8,2,3/30/2021,113612,39.67892211,-75.75170277,1,0,1,2,1,2,0
13533,8,2,3/30/2021,113622,39.67923383,-75.75175105,1,1,1,2,1,1,0
13534,8,2,3/30/2021,113624,39.67924002,-75.75171886,1,0,0,2,1,2,0
13535,8,2,3/30/2021,113648,39.67960334,-75.75246183,1,1,1,3,1,1,1
13536,8,2,3/30/2021,113737,39.68014005,-75.75367419,1,1,1,3,1,2,0
13537,8,2,3/30/2021,113737,39.68018547,-75.75367687,1,1,1,2,1,2,0
13541,8,2,3/30/2021,113805,39.6802412,-75.75532643,1,1,1,2,1,2,0
13542,8,2,3/30/2021,113916,39.68284215,-75.75476317,1,0,1,4,1,1,1
13544,8,2,3/30/2021,113921,39.68293504,-75.75466929,1,0,1,2,1,2,0
13546,8,2,3/30/2021,113921,39.68292265,-75.75466929,1,0,1,2,1,2,0
13547,8,2,3/30/2021,113921,39.6829082,-75.75468002,1,0,1,3,1,1,1
13550,8,2,3/30/2021,113921,39.68290614,-75.75469343,1,0,1,3,1,2,1
13554,8,2,3/30/2021,113932,39.6829371,-75.75411407,1,1,1,3,1,1,1
13555,8,2,3/30/2021,113932,39.68293504,-75.75409798,1,0,1,3,0,2,1
13556,8,2,3/30/2021,113932,39.6829082,-75.75409262,1,0,0,1,1,1,0
13559,8,2,3/30/2021,113932,39.68290614,-75.75410066,1,0,1,3,1,2,9
13560,8,2,3/30/2021,113932,39.6828793,-75.75413285,0,0,0,2,1,1,0
13561,8,2,3/30/2021,113932,39.68288137,-75.75410603,0,0,0,2,1,1,0
13562,8,2,3/30/2021,113932,39.68286692,-75.75411407,0,0,0,2,1,1,0
13563,8,2,3/30/2021,113932,39.68280912,-75.75415699,1,1,1,3,1,1,0
13564,8,2,3/30/2021,113947,39.68241692,-75.75394778,0,0,0,2,1,2,1
13565,8,2,3/30/2021,113947,39.68239834,-75.75395046,0,0,0,2,1,2,0
13566,8,2,3/30/2021,113948,39.68235912,-75.75392364,0,0,0,2,1,2,0
13567,8,2,3/30/2021,113948,39.68232816,-75.7539451,0,0,0,2,1,2,1
13571,8,2,3/30/2021,113949,39.68234674,-75.75393437,0,0,0,2,1,2,0
13572,8,2,3/30/2021,113950,39.68224765,-75.75388072,0,1,1,2,0,1,0
13573,8,2,3/30/2021,113952,39.68217954,-75.75384317,0,1,1,2,1,2,0
13577,8,2,3/30/2021,114141,39.68192668,-75.74975679,1,0,1,2,1,2,1
13579,8,2,3/30/2021,114141,39.68189778,-75.74976484,1,0,1,2,1,2,0
13580,8,2,3/30/2021,114144,39.68189778,-75.74961463,0,1,1,2,0,2,0
13581,8,2,3/30/2021,114147,39.68180696,-75.74944565,1,0,1,9,9,9,9
13585,8,2,3/30/2021,114147,39.68179251,-75.74943224,0,0,0,3,1,2,9
13586,8,2,3/30/2021,114147,39.68173058,-75.74942419,1,0,1,2,1,1,0
13587,8,2,3/30/2021,114147,39.68172851,-75.7494537,1,0,1,2,1,1,0
13589,8,2,3/30/2021,114147,39.68160879,-75.74944833,1,1,1,4,1,2,0
13590,8,2,3/30/2021,114159,39.68109273,-75.7494832,1,0,1,4,1,2,1
13595,8,2,3/30/2021,114159,39.68108447,-75.74951271,1,0,1,4,9,1,0
13596,8,2,3/30/2021,114202,39.68104938,-75.74949661,9,1,1,9,9,1,1
13597,8,2,3/30/2021,114205,39.68087598,-75.74967096,1,1,1,2,1,1,0
13598,8,2,3/30/2021,114210,39.68058285,-75.74953685,9,1,1,9,1,1,0
13599,8,2,3/30/2021,114211,39.68031863,-75.74955294,0,0,0,2,1,2,0
13600,8,2,3/30/2021,114211,39.68029592,-75.74957172,0,0,0,2,1,2,1
13601,8,2,3/30/2021,114211,39.68028353,-75.74959317,0,0,0,2,1,2,1
13602,8,2,3/30/2021,114215,39.68027528,-75.74956367,9,0,9,9,9,9,9
13603,8,2,3/30/2021,114215,39.68025876,-75.74957976,1,0,1,2,1,1,0
13605,8,2,3/30/2021,114215,39.68024844,-75.74959049,1,0,1,9,1,1,9
13606,8,2,3/30/2021,114218,39.68006885,-75.74970583,1,0,1,9,9,2,0
13610,8,2,3/30/2021,114218,39.68005646,-75.74971656,1,0,1,9,9,1,0
13611,8,2,3/30/2021,114336,39.67916056,-75.74735085,1,1,1,2,1,2,0
13613,8,2,3/30/2021,114409,39.68009568,-75.74699143,1,0,0,2,0,2,1
13617,8,2,3/30/2021,114409,39.68009362,-75.74696461,1,0,0,2,0,2,1
13618,8,2,3/30/2021,114421,39.68124755,-75.74727575,1,1,1,9,1,1,1
13620,8,2,3/30/2021,114437,39.68201544,-75.74721405,0,1,1,2,0,1,1
13621,8,2,3/30/2021,114457,39.68231063,-75.74605266,0,1,1,2,1,2,0
13623,8,2,3/30/2021,114515,39.68284526,-75.74526945,1,1,1,9,1,2,9
13624,8,2,3/30/2021,114546,39.68365109,-75.74612416,0,0,0,2,0,2,1
13625,8,2,3/30/2021,114546,39.68367173,-75.74612953,1,0,1,2,1,1,9
13626,8,2,3/30/2021,114546,39.68366967,-75.74610807,1,0,1,2,1,2,0
13628,8,2,3/30/2021,114558,39.68349421,-75.74664183,1,1,1,4,0,1,0
13629,8,2,3/30/2021,114604,39.68342197,-75.74710854,1,0,0,2,9,2,0
13630,8,2,3/30/2021,114604,39.68343848,-75.74710317,0,0,0,2,1,2,9
13631,8,2,3/30/2021,114604,39.68344674,-75.74710049,1,0,0,2,9,2,0
13634,8,2,3/30/2021,114604,39.68345499,-75.74710317,0,0,0,2,1,2,0
13635,8,2,3/30/2021,114605,39.68360774,-75.74704148,1,1,1,4,1,1,0
13636,8,2,3/30/2021,114606,39.68360568,-75.74714072,0,1,1,3,1,1,0
13637,8,2,3/30/2021,114606,39.68359123,-75.7470683,0,1,1,4,1,1,1
13639,8,2,3/30/2021,114613,39.68339513,-75.74754574,1,0,1,1,1,9,9
13640,8,2,3/30/2021,114613,39.68340752,-75.74754305,1,0,1,3,1,1,0
13641,8,2,3/30/2021,114613,39.68341784,-75.74754305,1,0,1,3,1,2,0
13642,8,2,3/30/2021,114613,39.68342403,-75.74755646,9,0,9,2,1,1,0
13647,8,2,3/30/2021,114615,39.68353756,-75.74751891,0,1,1,2,1,1,0
13648,8,2,3/30/2021,114625,39.68351279,-75.74800439,1,1,1,2,1,2,9
13656,8,2,3/30/2021,114626,39.68351898,-75.74810095,1,1,1,2,1,1,0
13660,8,2,3/30/2021,114628,39.68351898,-75.74817874,1,1,1,3,1,1,0
13662,8,2,3/30/2021,114632,39.68349008,-75.74835576,1,1,1,2,1,1,0
13663,8,2,3/30/2021,114632,39.68351279,-75.74831285,1,0,1,2,1,2,0
13665,8,2,3/30/2021,114632,39.68352311,-75.74829407,1,0,1,2,1,2,0
13666,8,2,3/30/2021,114635,39.68348183,-75.74840136,1,0,9,3,0,2,0
13667,8,2,3/30/2021,114635,39.68349215,-75.74839063,9,0,9,1,0,9,9
13668,8,2,3/30/2021,114635,39.68350453,-75.7483799,1,0,1,1,0,9,0
13669,8,2,3/30/2021,114638,39.68347151,-75.74848451,0,1,1,2,1,1,0
13670,8,2,3/30/2021,114639,39.6833105,-75.74859716,1,1,1,9,1,1,0
13671,8,2,3/30/2021,114639,39.68330431,-75.74873395,1,1,1,9,1,1,0
13672,8,2,3/30/2021,114644,39.68343848,-75.74889757,0,1,1,3,1,2,1
13673,8,2,3/30/2021,114646,39.68343229,-75.74907728,0,1,1,2,1,1,0
13674,8,2,3/30/2021,114649,39.6832816,-75.74918993,1,1,1,2,9,1,0
13675,8,2,3/30/2021,114651,39.68340132,-75.74928649,1,1,1,2,1,2,0
13677,8,2,3/30/2021,114659,39.68336623,-75.74979074,0,1,1,2,1,2,0
13683,8,2,3/30/2021,114700,39.68327747,-75.74988194,1,1,1,2,1,2,0
13684,8,2,3/30/2021,114703,39.68334972,-75.75011529,0,1,1,3,0,1,0
13688,8,2,3/30/2021,114704,39.68320936,-75.75007774,1,0,1,2,1,2,0
13689,8,2,3/30/2021,114704,39.68321348,-75.75010724,1,0,1,2,1,2,0
13691,8,2,3/30/2021,114704,39.68321968,-75.75010993,1,0,1,2,1,2,0
13692,8,2,3/30/2021,114705,39.68319697,-75.7502038,1,1,1,2,1,2,0
14498,8,2,3/30/2021,114711,39.6831722,-75.75064637,1,1,1,3,1,1,0
14499,8,2,3/30/2021,114711,39.68317426,-75.75072147,1,1,1,2,1,1,0
14500,8,2,3/30/2021,114720,39.68326509,-75.75111576,1,1,1,3,1,2,1
14501,8,2,3/30/2021,114720,39.6832816,-75.75108089,1,1,1,2,1,2,0
14502,8,2,3/30/2021,114720,39.68328779,-75.75107016,1,1,1,2,1,2,0
14503,8,2,3/30/2021,114724,39.6830855,-75.75123645,1,1,1,2,1,2,0
14504,8,2,3/30/2021,114724,39.68309995,-75.75134106,1,0,1,9,9,2,9
14505,8,2,3/30/2021,114724,39.68309995,-75.75134911,9,0,9,9,9,2,0
14506,8,2,3/30/2021,114724,39.6831144,-75.75135447,1,0,9,4,1,2,9
14507,8,2,3/30/2021,114724,39.68311027,-75.75133033,1,0,1,4,1,1,0
14508,8,2,3/30/2021,114728,39.68324238,-75.75133838,1,1,1,4,1,1,0
14509,8,2,3/30/2021,114728,39.68326509,-75.7513652,1,1,1,3,1,2,1
14510,8,2,3/30/2021,114728,39.68323,-75.75145371,0,0,0,4,1,1,0
14512,8,2,3/30/2021,114728,39.68325064,-75.7514564,0,0,0,4,1,2,9
14514,8,2,3/30/2021,114729,39.68308138,-75.75152345,1,1,1,2,1,1,0
14515,8,2,3/30/2021,114731,39.68323206,-75.75177021,1,0,0,2,1,2,0
14516,8,2,3/30/2021,114734,39.68302652,-75.75188153,0,0,9,2,1,1,0
14517,8,2,3/30/2021,114734,39.68302652,-75.75188153,1,0,0,2,1,1,0
14518,8,2,3/30/2021,114734,39.68305335,-75.75190299,1,0,1,2,1,2,0
14519,8,2,3/30/2021,114737,39.68317308,-75.75210952,0,0,0,2,1,1,0
14520,8,2,3/30/2021,114737,39.6831772,-75.75210952,0,0,0,2,1,1,0
14521,8,2,3/30/2021,114737,39.68318546,-75.7520961,1,0,1,3,1,1,0
14522,8,2,3/30/2021,114737,39.68318133,-75.75206392,0,0,0,2,1,1,0
14523,8,2,3/30/2021,114737,39.68319785,-75.75208001,1,0,0,1,1,1,0
14524,8,2,3/30/2021,114737,39.68320197,-75.75203978,0,0,0,2,1,1,0
14525,8,2,3/30/2021,114737,39.68319165,-75.75202369,1,0,1,3,0,2,1
14526,8,2,3/30/2021,114737,39.68319165,-75.75202369,1,0,1,3,0,2,0
14527,8,2,3/30/2021,114738,39.68303271,-75.75225167,1,0,1,2,1,2,0
14528,8,2,3/30/2021,114738,39.68302858,-75.75223558,1,0,1,2,1,2,0
14529,8,2,3/30/2021,114742,39.68316688,-75.75230264,1,0,0,2,1,2,0
14530,8,2,3/30/2021,114742,39.6831772,-75.75229191,1,0,0,2,1,2,0
14533,8,2,3/30/2021,114743,39.68316482,-75.75240992,1,0,1,2,1,2,0
14534,8,2,3/30/2021,114759,39.68295014,-75.75335943,1,0,1,2,1,2,1
14535,8,2,3/30/2021,114759,39.68296253,-75.75337015,1,0,1,2,1,2,1
14536,8,2,3/30/2021,114759,39.68297078,-75.75337015,1,0,1,2,1,2,1
14537,8,2,3/30/2021,114806,39.68293776,-75.75351499,1,0,1,2,1,2,9
14541,8,2,3/30/2021,114806,39.6829584,-75.75351499,1,0,1,2,1,2,9
14542,8,2,3/30/2021,114807,39.6830967,-75.75350426,9,1,1,9,0,1,0
14544,8,2,3/30/2021,114810,39.68292124,-75.75372957,0,0,0,2,1,2,0
14546,8,2,3/30/2021,114810,39.68293156,-75.75374566,0,0,0,2,1,2,0
14547,8,2,3/30/2021,114810,39.68294601,-75.75375103,0,0,0,2,1,2,0
14550,8,2,3/30/2021,114836,39.68363132,-75.75274788,0,1,1,2,1,2,0
14554,8,2,3/30/2021,114840,39.6838171,-75.75270765,1,0,1,2,1,2,0
14555,8,2,3/30/2021,114840,39.68381504,-75.75268351,1,0,1,2,1,2,0
14556,8,2,3/30/2021,114844,39.68394921,-75.75251185,1,1,1,2,1,2,0
14559,8,2,3/30/2021,114849,39.68399256,-75.75272911,1,0,0,2,1,1,0
14560,8,2,3/30/2021,114849,39.68401733,-75.75272642,1,0,0,2,1,1,0
14561,8,2,3/30/2021,114852,39.68409164,-75.75256549,1,1,1,2,1,2,0
14562,8,2,3/30/2021,114857,39.68428567,-75.75278275,1,1,1,2,1,1,0
14563,8,2,3/30/2021,114913,39.68467992,-75.75341843,1,0,0,2,1,2,0
14564,8,2,3/30/2021,114913,39.68469643,-75.75345598,1,0,0,2,1,2,0
14565,8,2,3/30/2021,114913,39.68470056,-75.75343185,1,0,0,2,1,2,0
14566,8,2,3/30/2021,114921,39.68471295,-75.75396024,1,1,1,2,0,1,0
14567,8,2,3/30/2021,114921,39.68471707,-75.75396024,1,1,1,2,0,1,0
14571,8,2,3/30/2021,114932,39.68495652,-75.75426333,1,1,1,2,1,2,0
14572,8,2,3/30/2021,114941,39.68537347,-75.75445645,1,1,1,2,1,1,0
14573,8,2,3/30/2021,114950,39.68580126,-75.75447858,1,0,1,2,1,1,0
14577,8,2,3/30/2021,114950,39.68580436,-75.75446517,1,0,1,2,1,1,0
14579,8,2,3/30/2021,114950,39.68580332,-75.75437531,1,1,1,2,1,2,0
14580,8,2,3/30/2021,114950,39.6857445,-75.75436861,0,1,1,2,1,1,1
14581,8,2,3/30/2021,114954,39.68586731,-75.7545282,1,0,0,2,1,2,1
14582,8,2,3/30/2021,114955,39.68589208,-75.75440616,1,0,1,3,1,1,0
14583,8,2,3/30/2021,114955,39.68589311,-75.75439811,1,0,1,2,1,2,0
14584,8,2,3/30/2021,114957,39.68592201,-75.75453088,1,1,1,2,1,2,0
14585,8,2,3/30/2021,115021,39.68711703,-75.7547358,1,0,1,3,1,2,0
14586,8,2,3/30/2021,115021,39.68712632,-75.75472239,1,0,1,3,1,2,1
14587,8,2,3/30/2021,115021,39.68711187,-75.75471836,1,0,1,2,1,1,1
14588,8,2,3/30/2021,115156,39.68859038,-75.75592856,1,0,1,2,1,2,1
14589,8,2,3/30/2021,115156,39.68858006,-75.75593258,1,0,0,2,1,1,0
15285,8,2,3/30/2021,115156,39.68856768,-75.75594733,0,1,1,2,1,2,0
15286,8,2,3/30/2021,115234,39.68984449,-75.75724161,0,0,0,2,1,2,0
15287,8,2,3/30/2021,115234,39.68985584,-75.75723893,0,0,0,2,1,2,0
15288,8,2,3/30/2021,115234,39.68984965,-75.7572282,1,0,1,2,1,2,0
15301,9,2,4/5/2021,113151,39.67611733,-75.74824571,1,1,1,2,0,2,1
15302,9,2,4/5/2021,113206,39.67664788,-75.74832082,1,1,1,2,1,2,0
15303,9,2,4/5/2021,113220,39.67715778,-75.74845493,0,1,1,2,1,1,0
15304,9,2,4/5/2021,113220,39.67725893,-75.74838787,1,1,1,2,1,2,0
15305,9,2,4/5/2021,113225,39.67709585,-75.7481277,1,1,1,2,1,2,0
15306,9,2,4/5/2021,113232,39.67690386,-75.74793994,0,1,1,2,1,1,0
15307,9,2,4/5/2021,113244,39.67681922,-75.74724525,1,0,1,2,1,1,0
15308,9,2,4/5/2021,113244,39.67682129,-75.74726403,1,0,1,2,1,2,0
15309,9,2,4/5/2021,113317,39.67714952,-75.7487902,0,0,0,2,1,1,0
15310,9,2,4/5/2021,113317,39.67714746,-75.74882775,0,0,0,2,1,2,9
16006,9,2,4/5/2021,113317,39.67715572,-75.74883312,0,0,0,2,1,2,0
16007,9,2,4/5/2021,113317,39.67716449,-75.74882708,0,0,0,2,1,2,0
16008,9,2,4/5/2021,113317,39.67717275,-75.74880965,0,0,0,2,1,1,0
16009,9,2,4/5/2021,113340,39.67771774,-75.74996166,1,0,0,2,1,2,1
16010,9,2,4/5/2021,113340,39.67771464,-75.74994422,1,0,1,2,1,1,0
16011,9,2,4/5/2021,113345,39.67744111,-75.75009309,1,0,1,2,0,1,0
16012,9,2,4/5/2021,113345,39.67743492,-75.75011454,1,0,1,2,1,1,1
16013,9,2,4/5/2021,113345,39.67743286,-75.7501293,1,0,1,2,1,1,0
16014,9,2,4/5/2021,113347,39.67731106,-75.7502567,1,1,1,2,1,1,0
16015,9,2,4/5/2021,113351,39.67746692,-75.75039618,1,1,1,2,1,1,0
16016,9,2,4/5/2021,113355,39.67759181,-75.75050481,1,1,1,2,1,1,0
16017,9,2,4/5/2021,113356,39.67746795,-75.75062685,1,1,1,2,1,2,1
16018,9,2,4/5/2021,113409,39.67756394,-75.7513041,1,0,1,2,0,2,0
16020,9,2,4/5/2021,113409,39.67757943,-75.75129874,1,0,1,2,1,2,1
16022,9,2,4/5/2021,113420,39.67754743,-75.75176008,0,1,1,2,1,1,0
16023,9,2,4/5/2021,113420,39.67759801,-75.7517869,0,1,1,2,1,2,0
16024,9,2,4/5/2021,113422,39.67747621,-75.75174264,0,0,0,2,1,2,1
16025,9,2,4/5/2021,113422,39.67747105,-75.75175874,0,0,0,2,0,2,1
16026,9,2,4/5/2021,113422,39.67747621,-75.75176678,0,0,0,2,1,2,1
16027,9,2,4/5/2021,113427,39.67756085,-75.75203903,0,1,1,2,1,1,0
16028,9,2,4/5/2021,113432,39.67764342,-75.75179629,0,1,1,2,1,2,1
16029,9,2,4/5/2021,113448,39.67771567,-75.75219191,0,0,0,3,1,2,0
16030,9,2,4/5/2021,113448,39.67770638,-75.75218789,1,0,1,2,1,2,0
16031,9,2,4/5/2021,113448,39.677694,-75.75217448,0,0,0,3,1,1,0
16032,9,2,4/5/2021,113512,39.67857068,-75.75236569,1,0,1,2,1,1,0
16033,9,2,4/5/2021,113512,39.6785779,-75.7523724,1,0,1,2,1,2,0
16034,9,2,4/5/2021,113512,39.6785841,-75.75238179,1,0,1,4,1,1,1
16035,9,2,4/5/2021,113607,39.6798939,-75.75249041,1,0,1,2,1,2,0
16036,9,2,4/5/2021,113607,39.67990216,-75.75247834,1,0,1,3,1,2,0
16037,9,2,4/5/2021,113607,39.67990835,-75.75247298,1,0,1,3,1,1,0
16038,9,2,4/5/2021,113612,39.67998886,-75.7524931,1,0,1,2,1,1,0
16041,9,2,4/5/2021,113612,39.67998886,-75.75248237,1,0,1,3,1,2,1
16042,9,2,4/5/2021,113612,39.6799868,-75.75246762,1,0,1,2,1,2,1
16043,9,2,4/5/2021,113635,39.67914456,-75.7525454,1,0,1,2,1,2,1
16044,9,2,4/5/2021,113635,39.6791425,-75.75253333,1,0,1,3,1,2,1
16045,9,2,4/5/2021,113704,39.67923746,-75.75366254,9,0,9,2,9,2,0
16049,9,2,4/5/2021,113704,39.67924158,-75.75364913,1,0,1,2,1,1,0
16050,9,2,4/5/2021,113719,39.68015504,-75.75369607,0,1,1,2,0,1,0
16052,9,2,4/5/2021,113748,39.68031122,-75.75551102,1,1,1,2,1,1,0
16054,9,2,4/5/2021,113753,39.68026581,-75.75575778,0,1,1,2,1,2,0
16055,9,2,4/5/2021,113913,39.68306698,-75.75403178,1,1,1,2,1,2,0
16058,9,2,4/5/2021,113913,39.68306595,-75.75399825,1,1,1,2,1,2,1
16062,9,2,4/5/2021,113914,39.6829359,-75.75424635,0,1,1,2,1,2,0
16063,9,2,4/5/2021,113932,39.68241329,-75.75394949,0,0,0,2,1,1,0
16064,9,2,4/5/2021,113932,39.6824102,-75.75394278,0,0,0,2,1,1,0
16067,9,2,4/5/2021,113932,39.68239884,-75.75393742,0,0,0,2,1,2,0
16068,9,2,4/5/2021,113932,39.68239884,-75.75393742,0,0,0,2,1,2,1
16069,9,2,4/5/2021,113933,39.68237717,-75.75399374,1,0,1,2,1,2,0
16070,9,2,4/5/2021,113933,39.6823782,-75.75398972,9,0,9,2,1,2,1
16071,9,2,4/5/2021,113933,39.68237923,-75.75397497,1,0,1,2,1,2,0
16072,9,2,4/5/2021,113935,39.68236994,-75.75392803,0,1,1,2,1,2,0
16073,9,2,4/5/2021,113936,39.68230698,-75.75389182,1,0,1,2,0,2,0
16074,9,2,4/5/2021,113936,39.68232659,-75.75390121,0,0,0,2,1,2,0
16075,9,2,4/5/2021,113950,39.68185079,-75.75383415,1,1,1,2,1,1,0
16079,9,2,4/5/2021,113953,39.68176306,-75.75347742,1,0,0,2,1,1,0
16080,9,2,4/5/2021,113953,39.68175274,-75.75346803,1,0,0,2,1,2,0
16081,9,2,4/5/2021,113953,39.6817321,-75.7535324,1,1,1,2,1,2,1
16085,9,2,4/5/2021,113955,39.68157418,-75.75346401,1,1,1,2,0,1,0
16087,9,2,4/5/2021,114007,39.68179269,-75.75242745,1,1,1,2,1,2,0
16088,9,2,4/5/2021,114007,39.68170392,-75.75241538,1,1,1,2,1,2,1
16089,9,2,4/5/2021,114007,39.6816967,-75.75243281,1,1,1,2,1,2,1
16093,9,2,4/5/2021,114012,39.6818381,-75.75199427,1,1,1,2,9,2,0
16094,9,2,4/5/2021,114027,39.68181843,-75.75101793,1,0,0,3,1,2,1
16095,9,2,4/5/2021,114027,39.68180295,-75.75101123,1,0,1,3,1,2,0
16097,9,2,4/5/2021,114058,39.68133953,-75.75110913,1,1,1,2,1,2,1
16098,9,2,4/5/2021,114216,39.68083033,-75.7495185,1,1,1,2,1,2,0
